id,condtn,int_corr,samerace,match,race_m,race_w,field_cd_m,field_cd_w,undergra_m,undergra_w,imprace_m,imprace_w,imprelig_m,imprelig_w,zipcode_m,zipcode_w,goal_m,goal_w,date_m,date_w,go_out_m,go_out_w,career_c_m,career_c_w,from_c_m,from_c_w,sports_m,sports_w,tvsports_m,tvsports_w,exercise_m,exercise_w,dining_m,dining_w,museums_m,museums_w,art_m,art_w,hiking_m,hiking_w,gaming_m,gaming_w,clubbing_m,clubbing_w,reading_m,reading_w,tv_m,tv_w,theater_m,theater_w,movies_m,movies_w,concerts_m,concerts_w,music_m,music_w,shopping_m,shopping_w,yoga_m,yoga_w,exphappy_m,exphappy_w,attr1_1_m,attr1_1_w,sinc1_1_m,sinc1_1_w,intel1_1_m,intel1_1_w,fun1_1_m,fun1_1_w,amb1_1_m,amb1_1_w,shar1_1_m,shar1_1_w,attr2_1_m,attr2_1_w,sinc2_1_m,sinc2_1_w,intel2_1_m,intel2_1_w,fun2_1_m,fun2_1_w,amb2_1_m,amb2_1_w,shar2_1_m,shar2_1_w,attr3_1_m,attr3_1_w,sinc3_1_m,sinc3_1_w,fun3_1_m,fun3_1_w,intel3_1_m,intel3_1_w,amb3_1_m,amb3_1_w,dec_m,dec_w,attr_m,attr_w,sinc_m,sinc_w,intel_m,intel_w,fun_m,fun_w,amb_m,amb_w,shar_m,shar_w,like_m,like_w,prob_m,prob_w,met_m,met_w
"(275, 252)",2,0.38,0,0,2.0,3.0,5.0,13.0,1,1.0,1.0,1.0,1.0,1.0,630090.0,11910.0,2.0,1.0,4.0,6.0,3.0,2.0,7.0,2.0,193.0,120.0,9.0,4.0,1.0,3.0,10.0,3.0,6.0,8.0,7.0,7.0,7.0,6.0,4.0,7.0,6.0,4.0,5.0,9.0,10.0,9.0,1.0,2.0,9.0,9.0,7.0,9.0,7.0,9.0,9.0,9.0,5.0,9.0,9.0,2.0,6.0,10.0,25.0,0.0,10.0,25.0,25.0,25.0,5.0,25.0,10.0,25.0,25.0,0.0,10.0,20.0,15.0,5.0,20.0,20.0,15.0,20.0,15.0,20.0,25.0,15.0,10.0,9.0,7.0,9.0,6.0,9.0,10.0,9.0,10.0,10.0,1,0,7.0,7.0,8.0,6.0,8.0,9.0,6.0,4.0,6.0,9.0,7.0,3.0,7.0,2.0,7.0,4.0,0.0,2.0
"(276, 252)",2,0.34,0,0,2.0,3.0,10.0,13.0,1,1.0,7.0,1.0,3.0,1.0,18977.0,11910.0,2.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,140.0,120.0,6.0,4.0,2.0,3.0,8.0,3.0,9.0,8.0,8.0,7.0,9.0,6.0,2.0,7.0,3.0,4.0,6.0,9.0,9.0,9.0,1.0,2.0,4.0,9.0,7.0,9.0,6.0,9.0,7.0,9.0,2.0,9.0,2.0,2.0,4.0,10.0,24.0,0.0,16.0,25.0,28.0,25.0,14.0,25.0,8.0,25.0,10.0,0.0,25.0,20.0,18.0,5.0,11.0,20.0,18.0,20.0,23.0,20.0,5.0,15.0,7.0,9.0,6.0,9.0,7.0,9.0,10.0,9.0,8.0,10.0,1,0,6.0,2.0,9.0,4.0,8.0,5.0,7.0,5.0,9.0,5.0,8.0,1.0,8.0,3.0,7.0,3.0,0.0,2.0
"(277, 252)",2,-0.11,0,0,2.0,3.0,10.0,13.0,1,1.0,1.0,1.0,1.0,1.0,6098.0,11910.0,1.0,1.0,7.0,6.0,5.0,2.0,2.0,2.0,58.0,120.0,10.0,4.0,6.0,3.0,10.0,3.0,5.0,8.0,8.0,7.0,8.0,6.0,10.0,7.0,5.0,4.0,3.0,9.0,8.0,9.0,2.0,2.0,7.0,9.0,8.0,9.0,6.0,9.0,6.0,9.0,1.0,9.0,2.0,2.0,5.0,10.0,60.0,0.0,20.0,25.0,0.0,25.0,20.0,25.0,0.0,25.0,0.0,0.0,50.0,20.0,0.0,5.0,0.0,20.0,0.0,20.0,50.0,20.0,0.0,15.0,4.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0,5.0,10.0,0,0,6.0,2.0,8.0,1.0,7.0,1.0,6.0,1.0,,9.0,,5.0,6.0,1.0,1.0,2.0,0.0,2.0
"(278, 252)",2,0.64,0,0,2.0,3.0,5.0,13.0,1,1.0,1.0,1.0,1.0,1.0,0.0,11910.0,1.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,242.0,120.0,8.0,4.0,1.0,3.0,5.0,3.0,9.0,8.0,9.0,7.0,9.0,6.0,9.0,7.0,5.0,4.0,8.0,9.0,9.0,9.0,5.0,2.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,9.0,1.0,2.0,8.0,10.0,25.0,0.0,15.0,25.0,20.0,25.0,25.0,25.0,10.0,25.0,5.0,0.0,25.0,20.0,15.0,5.0,20.0,20.0,25.0,20.0,10.0,20.0,5.0,15.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,10.0,1,0,7.0,1.0,7.0,2.0,8.0,8.0,7.0,1.0,8.0,8.0,8.0,1.0,8.0,2.0,5.0,8.0,0.0,2.0
"(279, 252)",2,-0.09,0,0,2.0,3.0,10.0,13.0,1,1.0,7.0,1.0,1.0,1.0,89014.0,11910.0,3.0,1.0,4.0,6.0,2.0,2.0,2.0,2.0,103.0,120.0,7.0,4.0,1.0,3.0,6.0,3.0,5.0,8.0,2.0,7.0,3.0,6.0,5.0,7.0,3.0,4.0,4.0,9.0,9.0,9.0,6.0,2.0,3.0,9.0,8.0,9.0,1.0,9.0,2.0,9.0,1.0,9.0,1.0,2.0,7.0,10.0,27.0,0.0,15.0,25.0,28.0,25.0,10.0,25.0,10.0,25.0,10.0,0.0,40.0,20.0,3.0,5.0,25.0,20.0,8.0,20.0,13.0,20.0,11.0,15.0,8.0,9.0,9.0,9.0,6.0,9.0,10.0,9.0,7.0,10.0,0,1,6.5,4.0,8.0,2.0,9.0,5.0,10.0,1.0,8.0,8.0,4.0,7.0,3.0,6.0,6.0,8.0,0.0,2.0
"(280, 252)",2,0.45,0,0,2.0,3.0,10.0,13.0,1,1.0,2.0,1.0,1.0,1.0,7620.0,11910.0,3.0,1.0,6.0,6.0,2.0,2.0,2.0,2.0,34.0,120.0,8.0,4.0,1.0,3.0,5.0,3.0,5.0,8.0,6.0,7.0,5.0,6.0,5.0,7.0,4.0,4.0,2.0,9.0,10.0,9.0,2.0,2.0,7.0,9.0,10.0,9.0,7.0,9.0,8.0,9.0,2.0,9.0,2.0,2.0,5.0,10.0,25.0,0.0,20.0,25.0,30.0,25.0,15.0,25.0,5.0,25.0,5.0,0.0,20.0,20.0,10.0,5.0,30.0,20.0,15.0,20.0,15.0,20.0,10.0,15.0,5.0,9.0,9.0,9.0,5.0,9.0,8.0,9.0,6.0,10.0,0,0,7.0,1.0,8.0,9.0,7.0,8.0,7.0,1.0,8.0,3.0,5.0,1.0,5.0,2.0,2.0,8.0,0.0,2.0
"(281, 252)",2,0.53,0,0,2.0,3.0,3.0,13.0,1,1.0,2.0,1.0,5.0,1.0,430000.0,11910.0,6.0,1.0,5.0,6.0,5.0,2.0,2.0,2.0,176.0,120.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,8.0,7.0,7.0,5.0,6.0,8.0,7.0,1.0,4.0,2.0,9.0,6.0,9.0,2.0,2.0,6.0,9.0,8.0,9.0,7.0,9.0,5.0,9.0,3.0,9.0,9.0,2.0,2.0,10.0,20.0,0.0,20.0,25.0,20.0,25.0,15.0,25.0,5.0,25.0,20.0,0.0,25.0,20.0,10.0,5.0,10.0,20.0,25.0,20.0,20.0,20.0,10.0,15.0,7.0,9.0,8.0,9.0,6.0,9.0,8.0,9.0,5.0,10.0,1,0,10.0,4.0,8.0,6.0,8.0,8.0,8.0,6.0,5.0,6.0,5.0,10.0,8.0,4.0,6.0,8.0,0.0,2.0
"(282, 252)",2,-0.15,0,0,1.0,3.0,5.0,13.0,1,1.0,1.0,1.0,1.0,1.0,,11910.0,1.0,1.0,4.0,6.0,3.0,2.0,7.0,2.0,219.0,120.0,10.0,4.0,10.0,3.0,10.0,3.0,5.0,8.0,4.0,7.0,4.0,6.0,4.0,7.0,7.0,4.0,8.0,9.0,9.0,9.0,5.0,2.0,7.0,9.0,7.0,9.0,7.0,9.0,10.0,9.0,5.0,9.0,1.0,2.0,5.0,10.0,25.0,0.0,15.0,25.0,20.0,25.0,20.0,25.0,10.0,25.0,10.0,0.0,25.0,20.0,15.0,5.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,9.0,9.0,9.0,7.0,9.0,10.0,10.0,1,0,7.0,1.0,7.0,2.0,7.0,5.0,7.0,7.0,8.0,5.0,7.0,1.0,7.0,1.0,2.0,4.0,0.0,2.0
"(283, 252)",2,-0.02,0,0,4.0,3.0,5.0,13.0,1,1.0,1.0,1.0,1.0,1.0,1851.0,11910.0,1.0,1.0,4.0,6.0,2.0,2.0,7.0,2.0,24.0,120.0,9.0,4.0,6.0,3.0,6.0,3.0,6.0,8.0,4.0,7.0,4.0,6.0,8.0,7.0,6.0,4.0,6.0,9.0,8.0,9.0,1.0,2.0,5.0,9.0,3.0,9.0,3.0,9.0,7.0,9.0,2.0,9.0,7.0,2.0,5.0,10.0,50.0,0.0,10.0,25.0,10.0,25.0,10.0,25.0,10.0,25.0,10.0,0.0,30.0,20.0,10.0,5.0,30.0,20.0,10.0,20.0,10.0,20.0,10.0,15.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,1,0,9.0,6.0,9.0,1.0,9.0,5.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,2.0,0.0,2.0
"(284, 252)",2,0.54,0,0,2.0,3.0,8.0,13.0,1,1.0,1.0,1.0,5.0,1.0,0.0,11910.0,1.0,1.0,5.0,6.0,2.0,2.0,6.0,2.0,86.0,120.0,9.0,4.0,2.0,3.0,5.0,3.0,7.0,8.0,7.0,7.0,9.0,6.0,8.0,7.0,1.0,4.0,5.0,9.0,9.0,9.0,5.0,2.0,5.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,5.0,2.0,7.0,10.0,25.0,0.0,20.0,25.0,25.0,25.0,20.0,25.0,10.0,25.0,0.0,0.0,15.0,20.0,15.0,5.0,15.0,20.0,20.0,20.0,20.0,20.0,15.0,15.0,7.0,9.0,6.0,9.0,7.0,9.0,8.0,9.0,7.0,10.0,0,0,7.0,2.0,7.0,4.0,,4.0,7.0,1.0,,7.0,,2.0,7.0,3.0,3.0,4.0,0.0,2.0
"(285, 252)",2,0.11,0,0,6.0,3.0,5.0,13.0,1,1.0,1.0,1.0,1.0,1.0,10025.0,11910.0,4.0,1.0,6.0,6.0,6.0,2.0,7.0,2.0,93.0,120.0,5.0,4.0,7.0,3.0,6.0,3.0,10.0,8.0,9.0,7.0,10.0,6.0,9.0,7.0,14.0,4.0,5.0,9.0,9.0,9.0,7.0,2.0,3.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,2.0,10.0,10.0,20.0,0.0,20.0,25.0,25.0,25.0,25.0,25.0,5.0,25.0,5.0,0.0,20.0,20.0,20.0,5.0,25.0,20.0,25.0,20.0,5.0,20.0,5.0,15.0,8.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,8.0,10.0,1,0,5.0,1.0,5.0,1.0,5.0,6.0,5.0,1.0,4.0,5.0,4.0,1.0,4.5,1.0,8.0,5.0,0.0,
"(286, 252)",2,0.11,0,0,2.0,3.0,2.0,13.0,1,1.0,4.0,1.0,7.0,1.0,125438.0,11910.0,1.0,1.0,6.0,6.0,3.0,2.0,2.0,2.0,176.0,120.0,7.0,4.0,3.0,3.0,4.0,3.0,3.0,8.0,8.0,7.0,7.0,6.0,9.0,7.0,9.0,4.0,4.0,9.0,8.0,9.0,6.0,2.0,8.0,9.0,7.0,9.0,8.0,9.0,6.0,9.0,3.0,9.0,8.0,2.0,7.0,10.0,10.0,0.0,15.0,25.0,25.0,25.0,15.0,25.0,15.0,25.0,20.0,0.0,15.0,20.0,15.0,5.0,20.0,20.0,15.0,20.0,20.0,20.0,15.0,15.0,3.0,9.0,6.0,9.0,6.0,9.0,7.0,9.0,7.0,10.0,0,0,9.0,4.0,8.0,9.0,8.0,3.0,7.0,2.0,9.0,4.0,,1.0,4.0,2.0,3.0,4.0,0.0,2.0
"(287, 252)",2,0.5,0,0,4.0,3.0,13.0,13.0,1,1.0,1.0,1.0,1.0,1.0,6320.0,11910.0,1.0,1.0,7.0,6.0,3.0,2.0,6.0,2.0,138.0,120.0,2.0,4.0,1.0,3.0,5.0,3.0,7.0,8.0,2.0,7.0,2.0,6.0,9.0,7.0,6.0,4.0,4.0,9.0,10.0,9.0,8.0,2.0,8.0,9.0,10.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,2.0,8.0,10.0,35.0,0.0,40.0,25.0,5.0,25.0,5.0,25.0,7.0,25.0,8.0,0.0,18.0,20.0,20.0,5.0,10.0,20.0,25.0,20.0,7.0,20.0,20.0,15.0,7.0,9.0,10.0,9.0,5.0,9.0,7.0,9.0,10.0,10.0,1,0,7.0,1.0,7.0,2.0,7.0,3.0,7.0,1.0,6.0,5.0,,8.0,6.0,1.0,6.0,5.0,0.0,2.0
"(288, 252)",2,0.34,0,0,2.0,3.0,3.0,13.0,1,1.0,3.0,1.0,5.0,1.0,21044.0,11910.0,1.0,1.0,6.0,6.0,3.0,2.0,2.0,2.0,233.0,120.0,9.0,4.0,5.0,3.0,3.0,3.0,8.0,8.0,5.0,7.0,5.0,6.0,6.0,7.0,4.0,4.0,4.0,9.0,9.0,9.0,2.0,2.0,6.0,9.0,7.0,9.0,5.0,9.0,7.0,9.0,2.0,9.0,2.0,2.0,5.0,10.0,20.0,0.0,20.0,25.0,15.0,25.0,25.0,25.0,10.0,25.0,10.0,0.0,30.0,20.0,20.0,5.0,5.0,20.0,25.0,20.0,10.0,20.0,10.0,15.0,5.0,9.0,8.0,9.0,7.0,9.0,8.0,9.0,7.0,10.0,0,0,4.0,1.0,6.0,6.0,5.0,5.0,8.0,1.0,5.0,6.0,5.0,4.0,5.0,1.0,3.0,5.0,0.0,2.0
"(289, 252)",2,0.09,0,0,4.0,3.0,8.0,13.0,1,1.0,1.0,1.0,2.0,1.0,92064.0,11910.0,1.0,1.0,4.0,6.0,1.0,2.0,7.0,2.0,40.0,120.0,10.0,4.0,6.0,3.0,1.0,3.0,7.0,8.0,3.0,7.0,6.0,6.0,10.0,7.0,5.0,4.0,3.0,9.0,10.0,9.0,6.0,2.0,5.0,9.0,7.0,9.0,6.0,9.0,8.0,9.0,2.0,9.0,1.0,2.0,7.0,10.0,20.0,0.0,30.0,25.0,10.0,25.0,20.0,25.0,0.0,25.0,20.0,0.0,30.0,20.0,20.0,5.0,15.0,20.0,15.0,20.0,20.0,20.0,0.0,15.0,4.0,9.0,9.0,9.0,10.0,9.0,8.0,9.0,8.0,10.0,0,1,7.0,2.0,6.0,6.0,6.0,6.0,5.0,7.0,7.0,6.0,2.0,3.0,5.0,3.0,3.0,8.0,0.0,2.0
"(290, 252)",2,0.31,0,0,2.0,3.0,10.0,13.0,1,1.0,2.0,1.0,6.0,1.0,,11910.0,2.0,1.0,5.0,6.0,2.0,2.0,2.0,2.0,95.0,120.0,7.0,4.0,1.0,3.0,8.0,3.0,7.0,8.0,7.0,7.0,4.0,6.0,3.0,7.0,2.0,4.0,1.0,9.0,10.0,9.0,1.0,2.0,3.0,9.0,5.0,9.0,9.0,9.0,10.0,9.0,2.0,9.0,5.0,2.0,5.0,10.0,30.0,0.0,10.0,25.0,30.0,25.0,10.0,25.0,5.0,25.0,15.0,0.0,15.0,20.0,5.0,5.0,20.0,20.0,30.0,20.0,25.0,20.0,5.0,15.0,5.0,9.0,4.0,9.0,5.0,9.0,10.0,9.0,9.0,10.0,0,0,8.0,4.0,7.0,2.0,6.0,7.0,5.0,1.0,4.0,7.0,4.0,1.0,3.0,1.0,3.0,2.0,0.0,2.0
"(291, 252)",2,-0.16,0,1,4.0,3.0,10.0,13.0,1,1.0,5.0,1.0,5.0,1.0,7936.0,11910.0,1.0,1.0,3.0,6.0,2.0,2.0,4.0,2.0,141.0,120.0,9.0,4.0,7.0,3.0,7.0,3.0,7.0,8.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0,4.0,5.0,9.0,7.0,9.0,5.0,2.0,6.0,9.0,7.0,9.0,5.0,9.0,8.0,9.0,5.0,9.0,5.0,2.0,6.0,10.0,20.0,0.0,20.0,25.0,15.0,25.0,15.0,25.0,12.0,25.0,18.0,0.0,30.0,20.0,15.0,5.0,20.0,20.0,20.0,20.0,5.0,20.0,10.0,15.0,6.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,10.0,1,1,6.0,1.0,10.0,7.0,8.0,9.0,9.0,2.0,8.0,9.0,7.0,2.0,7.0,2.0,6.0,8.0,0.0,2.0
"(292, 252)",2,0.11,0,0,1.0,3.0,13.0,13.0,1,1.0,7.0,1.0,1.0,1.0,10009.0,11910.0,1.0,1.0,2.0,6.0,1.0,2.0,7.0,2.0,145.0,120.0,10.0,4.0,5.0,3.0,8.0,3.0,8.0,8.0,7.0,7.0,5.0,6.0,10.0,7.0,7.0,4.0,9.0,9.0,7.0,9.0,4.0,2.0,7.0,9.0,9.0,9.0,5.0,9.0,10.0,9.0,1.0,9.0,1.0,2.0,6.0,10.0,20.0,0.0,18.0,25.0,20.0,25.0,17.0,25.0,10.0,25.0,15.0,0.0,10.0,20.0,21.0,5.0,22.0,20.0,15.0,20.0,15.0,20.0,17.0,15.0,8.0,9.0,10.0,9.0,8.0,9.0,10.0,9.0,10.0,10.0,0,1,6.0,8.0,10.0,1.0,6.0,8.0,6.0,1.0,6.0,8.0,5.0,1.0,7.0,6.0,7.0,3.0,0.0,
"(293, 252)",2,0.47,1,0,3.0,3.0,8.0,13.0,1,1.0,3.0,1.0,7.0,1.0,7512.0,11910.0,2.0,1.0,5.0,6.0,2.0,2.0,7.0,2.0,150.0,120.0,6.0,4.0,9.0,3.0,7.0,3.0,10.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,4.0,8.0,9.0,9.0,9.0,6.0,2.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,6.0,9.0,4.0,2.0,6.0,10.0,23.0,0.0,18.0,25.0,21.0,25.0,18.0,25.0,10.0,25.0,10.0,0.0,15.0,20.0,25.0,5.0,20.0,20.0,15.0,20.0,15.0,20.0,10.0,15.0,7.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,1,0,8.0,2.0,8.0,8.0,7.0,8.0,8.0,3.0,7.0,8.0,8.0,1.0,8.0,2.0,8.0,6.0,0.0,2.0
"(273, 253)",2,0.43,0,0,2.0,4.0,10.0,3.0,1,1.0,8.0,1.0,4.0,1.0,,7024.0,2.0,2.0,5.0,6.0,2.0,6.0,2.0,2.0,248.0,98.0,6.0,5.0,1.0,3.0,5.0,5.0,7.0,8.0,7.0,10.0,4.0,10.0,8.0,6.0,1.0,1.0,3.0,6.0,2.0,10.0,5.0,7.0,7.0,7.0,8.0,10.0,8.0,7.0,8.0,7.0,3.0,7.0,2.0,3.0,5.0,7.0,30.0,25.0,25.0,30.0,18.0,10.0,18.0,10.0,4.0,5.0,5.0,20.0,17.0,40.0,15.0,20.0,23.0,5.0,20.0,20.0,15.0,5.0,10.0,20.0,7.0,8.0,10.0,10.0,5.0,9.0,7.0,8.0,7.0,7.0,0,0,1.0,5.0,7.0,6.0,8.0,7.0,5.0,6.0,7.0,7.0,4.0,5.0,3.0,5.0,2.0,6.0,0.0,2.0
"(274, 253)",2,0.5,0,1,3.0,4.0,3.0,3.0,1,1.0,3.0,1.0,3.0,1.0,,7024.0,3.0,2.0,4.0,6.0,2.0,6.0,2.0,2.0,120.0,98.0,3.0,5.0,3.0,3.0,4.0,5.0,7.0,8.0,6.0,10.0,5.0,10.0,4.0,6.0,5.0,1.0,1.0,6.0,10.0,10.0,7.0,7.0,6.0,7.0,8.0,10.0,9.0,7.0,10.0,7.0,8.0,7.0,7.0,3.0,6.0,7.0,30.0,25.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,5.0,10.0,20.0,10.0,40.0,10.0,20.0,25.0,5.0,25.0,20.0,25.0,5.0,5.0,20.0,7.0,8.0,7.0,10.0,10.0,9.0,9.0,8.0,9.0,7.0,1,1,5.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,7.0,7.0,0.0,2.0
"(275, 253)",2,0.29,0,0,2.0,4.0,5.0,3.0,1,1.0,1.0,1.0,1.0,1.0,630090.0,7024.0,2.0,2.0,4.0,6.0,3.0,6.0,7.0,2.0,193.0,98.0,9.0,5.0,1.0,3.0,10.0,5.0,6.0,8.0,7.0,10.0,7.0,10.0,4.0,6.0,6.0,1.0,5.0,6.0,10.0,10.0,1.0,7.0,9.0,7.0,7.0,10.0,7.0,7.0,9.0,7.0,5.0,7.0,9.0,3.0,6.0,7.0,25.0,25.0,10.0,30.0,25.0,10.0,5.0,10.0,10.0,5.0,25.0,20.0,10.0,40.0,15.0,20.0,20.0,5.0,15.0,20.0,15.0,5.0,25.0,20.0,10.0,8.0,7.0,10.0,6.0,9.0,10.0,8.0,10.0,7.0,1,0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,5.0,6.0,6.0,7.0,5.0,0.0,2.0
"(276, 253)",2,0.58,0,0,2.0,4.0,10.0,3.0,1,1.0,7.0,1.0,3.0,1.0,18977.0,7024.0,2.0,2.0,4.0,6.0,1.0,6.0,2.0,2.0,140.0,98.0,6.0,5.0,2.0,3.0,8.0,5.0,9.0,8.0,8.0,10.0,9.0,10.0,2.0,6.0,3.0,1.0,6.0,6.0,9.0,10.0,1.0,7.0,4.0,7.0,7.0,10.0,6.0,7.0,7.0,7.0,2.0,7.0,2.0,3.0,4.0,7.0,24.0,25.0,16.0,30.0,28.0,10.0,14.0,10.0,8.0,5.0,10.0,20.0,25.0,40.0,18.0,20.0,11.0,5.0,18.0,20.0,23.0,5.0,5.0,20.0,7.0,8.0,6.0,10.0,7.0,9.0,10.0,8.0,8.0,7.0,0,1,4.0,6.0,7.0,6.0,7.0,7.0,2.0,6.0,6.0,7.0,3.0,4.0,5.0,6.0,4.0,5.0,0.0,2.0
"(277, 253)",2,0.13,0,0,2.0,4.0,10.0,3.0,1,1.0,1.0,1.0,1.0,1.0,6098.0,7024.0,1.0,2.0,7.0,6.0,5.0,6.0,2.0,2.0,58.0,98.0,10.0,5.0,6.0,3.0,10.0,5.0,5.0,8.0,8.0,10.0,8.0,10.0,10.0,6.0,5.0,1.0,3.0,6.0,8.0,10.0,2.0,7.0,7.0,7.0,8.0,10.0,6.0,7.0,6.0,7.0,1.0,7.0,2.0,3.0,5.0,7.0,60.0,25.0,20.0,30.0,0.0,10.0,20.0,10.0,0.0,5.0,0.0,20.0,50.0,40.0,0.0,20.0,0.0,5.0,0.0,20.0,50.0,5.0,0.0,20.0,4.0,8.0,8.0,10.0,8.0,9.0,8.0,8.0,5.0,7.0,0,1,5.0,7.0,7.0,7.0,7.0,8.0,5.0,8.0,6.0,7.0,,5.0,6.0,8.0,1.0,7.0,0.0,2.0
"(278, 253)",2,0.68,0,0,2.0,4.0,5.0,3.0,1,1.0,1.0,1.0,1.0,1.0,0.0,7024.0,1.0,2.0,3.0,6.0,1.0,6.0,2.0,2.0,242.0,98.0,8.0,5.0,1.0,3.0,5.0,5.0,9.0,8.0,9.0,10.0,9.0,10.0,9.0,6.0,5.0,1.0,8.0,6.0,9.0,10.0,5.0,7.0,7.0,7.0,9.0,10.0,9.0,7.0,9.0,7.0,5.0,7.0,1.0,3.0,8.0,7.0,25.0,25.0,15.0,30.0,20.0,10.0,25.0,10.0,10.0,5.0,5.0,20.0,25.0,40.0,15.0,20.0,20.0,5.0,25.0,20.0,10.0,5.0,5.0,20.0,8.0,8.0,8.0,10.0,8.0,9.0,8.0,8.0,8.0,7.0,0,0,5.0,5.0,7.0,6.0,7.0,6.0,5.0,5.0,8.0,7.0,3.0,6.0,5.0,6.0,3.0,5.0,0.0,2.0
"(279, 253)",2,0.27,0,0,2.0,4.0,10.0,3.0,1,1.0,7.0,1.0,1.0,1.0,89014.0,7024.0,3.0,2.0,4.0,6.0,2.0,6.0,2.0,2.0,103.0,98.0,7.0,5.0,1.0,3.0,6.0,5.0,5.0,8.0,2.0,10.0,3.0,10.0,5.0,6.0,3.0,1.0,4.0,6.0,9.0,10.0,6.0,7.0,3.0,7.0,8.0,10.0,1.0,7.0,2.0,7.0,1.0,7.0,1.0,3.0,7.0,7.0,27.0,25.0,15.0,30.0,28.0,10.0,10.0,10.0,10.0,5.0,10.0,20.0,40.0,40.0,3.0,20.0,25.0,5.0,8.0,20.0,13.0,5.0,11.0,20.0,8.0,8.0,9.0,10.0,6.0,9.0,10.0,8.0,7.0,7.0,0,1,4.0,7.0,7.0,6.0,7.0,7.0,4.0,7.0,6.0,8.0,4.0,6.0,3.0,7.0,4.0,6.0,0.0,2.0
"(280, 253)",2,0.49,0,0,2.0,4.0,10.0,3.0,1,1.0,2.0,1.0,1.0,1.0,7620.0,7024.0,3.0,2.0,6.0,6.0,2.0,6.0,2.0,2.0,34.0,98.0,8.0,5.0,1.0,3.0,5.0,5.0,5.0,8.0,6.0,10.0,5.0,10.0,5.0,6.0,4.0,1.0,2.0,6.0,10.0,10.0,2.0,7.0,7.0,7.0,10.0,10.0,7.0,7.0,8.0,7.0,2.0,7.0,2.0,3.0,5.0,7.0,25.0,25.0,20.0,30.0,30.0,10.0,15.0,10.0,5.0,5.0,5.0,20.0,20.0,40.0,10.0,20.0,30.0,5.0,15.0,20.0,15.0,5.0,10.0,20.0,5.0,8.0,9.0,10.0,5.0,9.0,8.0,8.0,6.0,7.0,0,0,2.0,5.0,7.0,6.0,7.0,7.0,3.0,4.0,7.0,5.0,2.0,6.0,4.0,5.0,4.0,5.0,0.0,2.0
"(281, 253)",2,0.6,0,0,2.0,4.0,3.0,3.0,1,1.0,2.0,1.0,5.0,1.0,430000.0,7024.0,6.0,2.0,5.0,6.0,5.0,6.0,2.0,2.0,176.0,98.0,4.0,5.0,4.0,3.0,2.0,5.0,4.0,8.0,7.0,10.0,5.0,10.0,8.0,6.0,1.0,1.0,2.0,6.0,6.0,10.0,2.0,7.0,6.0,7.0,8.0,10.0,7.0,7.0,5.0,7.0,3.0,7.0,9.0,3.0,2.0,7.0,20.0,25.0,20.0,30.0,20.0,10.0,15.0,10.0,5.0,5.0,20.0,20.0,25.0,40.0,10.0,20.0,10.0,5.0,25.0,20.0,20.0,5.0,10.0,20.0,7.0,8.0,8.0,10.0,6.0,9.0,8.0,8.0,5.0,7.0,0,1,3.0,7.0,6.0,7.0,8.0,7.0,4.0,7.0,5.0,6.0,4.0,8.0,4.0,7.0,2.0,7.0,0.0,2.0
